caseid,year,age,sex,race
39854,2000,66,Male,White
39855,2000,54,Female,White
39856,2000,38,Male,White
39857,2000,33,Male,White
39858,2000,36,Female,White
39859,2000,57,Male,White
39860,2000,48,Male,Other
39861,2000,71,Male,White
39862,2000,76,Female,White
39863,2000,54,Female,White
39864,2000,48,Female,White
39865,2000,49,Female,White
39866,2000,72,Female,White
39867,2000,42,Male,White
39868,2000,54,Male,White
39869,2000,55,Female,White
39870,2000,67,Female,White
39871,2000,66,Female,White
39872,2000,62,Male,White
39873,2000,42,Female,White
39874,2000,61,Male,White
39875,2000,71,Male,White
39876,2000,77,Female,White
39877,2000,52,Male,White
39878,2000,30,Male,White
39879,2000,37,Male,White
39880,2000,23,Male,White
39881,2000,43,Female,White
39882,2000,43,Female,White
39883,2000,41,Male,White
39884,2000,41,Male,Black
39885,2000,19,Male,Black
39886,2000,89,Female,Black
39887,2000,79,Female,Black
39888,2000,71,Female,Black
39889,2000,40,Female,Black
39890,2000,44,Male,Black
39891,2000,67,Female,Black
39892,2000,67,Male,Black
39893,2000,23,Female,Black
39894,2000,66,Female,White
39895,2000,79,Male,Black
39896,2000,39,Female,White
39897,2000,67,Female,White
39898,2000,38,Male,White
39899,2000,67,Female,White
39900,2000,26,Male,White
39901,2000,68,Male,White
39902,2000,47,Female,White
39903,2000,42,Female,Other
39904,2000,22,Female,White
39905,2000,54,Female,White
39906,2000,47,Female,White
39907,2000,22,Male,Other
39908,2000,27,Male,White
39909,2000,26,Male,White
39910,2000,23,Male,White
39911,2000,33,Male,White
39912,2000,23,Female,White
39913,2000,75,Male,White
39914,2000,42,Male,White
39915,2000,51,Male,White
39916,2000,35,Female,White
39917,2000,43,Female,Other
39918,2000,49,Female,White
39919,2000,35,Male,White
39920,2000,60,Female,White
39921,2000,73,Female,White
39922,2000,85,Female,White
39923,2000,34,Female,White
39924,2000,47,Male,White
39925,2000,47,Female,White
39926,2000,43,Female,Other
39927,2000,25,Male,White
39928,2000,32,Male,Black
39929,2000,49,Male,White
39930,2000,43,Male,Black
39931,2000,77,Female,White
39932,2000,47,Female,White
39933,2000,52,Female,White
39934,2000,30,Male,Black
39935,2000,45,Female,White
39936,2000,81,Male,White
39937,2000,32,Female,White
39938,2000,65,Female,White
39939,2000,82,Female,White
39940,2000,71,Female,White
39941,2000,36,Female,White
39942,2000,23,Male,White
39943,2000,36,Male,White
39944,2000,43,Female,White
39945,2000,33,Female,White
39946,2000,41,Female,White
39947,2000,28,Male,Black
39948,2000,33,Female,White
39949,2000,69,Male,White
39950,2000,44,Female,White
39951,2000,53,Male,White
39952,2000,48,Male,White
39953,2000,61,Female,Black
39954,2000,66,Male,Black
39955,2000,50,Female,Other
39956,2000,54,Female,Black
39957,2000,34,Male,Black
39958,2000,85,Female,Black
39959,2000,45,Female,Black
39960,2000,32,Female,Black
39961,2000,54,Female,Black
39962,2000,46,Female,Black
39963,2000,37,Female,Black
39964,2000,41,Female,Black
39965,2000,56,Female,Black
39966,2000,68,Female,Black
39967,2000,40,Male,White
39968,2000,41,Male,White
39969,2000,30,Male,Other
39970,2000,37,Female,White
39971,2000,33,Male,White
39972,2000,33,Female,Black
39973,2000,54,Male,Black
39974,2000,35,Male,White
39975,2000,27,Male,White
39976,2000,66,Male,White
39977,2000,72,Male,White
39978,2000,44,Male,White
39979,2000,51,Male,White
39980,2000,78,Female,White
39981,2000,38,Female,White
39982,2000,66,Female,White
39983,2000,22,Female,White
39984,2000,43,Female,White
39985,2000,28,Female,Black
39986,2000,32,Female,White
39987,2000,34,Female,White
39988,2000,29,Female,White
39989,2000,24,Female,White
39990,2000,35,Female,White
39991,2000,43,Male,White
39992,2000,43,Female,White
39993,2000,34,Male,White
39994,2000,32,Male,White
39995,2000,41,Female,White
39996,2000,51,Female,Black
39997,2000,36,Female,White
39998,2000,32,Male,White
39999,2000,53,Male,White
40000,2000,67,Female,White
40001,2000,67,Female,White
40002,2000,43,Female,White
40003,2000,19,Female,White
40004,2000,29,Female,White
40005,2000,48,Male,White
40006,2000,36,Male,White
40007,2000,46,Male,White
40008,2000,24,Male,Other
40009,2000,22,Male,Other
40010,2000,21,Female,White
40011,2000,26,Male,White
40012,2000,26,Male,White
40013,2000,23,Male,White
40014,2000,20,Female,White
40015,2000,29,Male,White
40016,2000,27,Male,White
40017,2000,33,Female,Other
40018,2000,32,Female,Black
40019,2000,43,Female,White
40020,2000,39,Male,White
40021,2000,39,Male,White
40022,2000,20,Male,White
40023,2000,22,Male,White
40024,2000,20,Male,Other
40025,2000,40,Female,White
40026,2000,30,Female,White
40027,2000,20,Female,White
40028,2000,20,Female,White
40029,2000,19,Female,White
40030,2000,19,Female,White
40031,2000,43,Male,White
40032,2000,42,Male,White
40033,2000,24,Female,White
40034,2000,58,Male,White
40035,2000,50,Female,White
40036,2000,49,Female,White
40037,2000,45,Female,White
40038,2000,69,Female,White
40039,2000,48,Male,White
40040,2000,30,Female,White
40041,2000,28,Male,White
40042,2000,32,Female,White
40043,2000,24,Male,White
40044,2000,43,Female,White
40045,2000,46,Male,Black
40046,2000,80,Male,Other
40047,2000,23,Female,Black
40048,2000,26,Female,Black
40049,2000,40,Female,Black
40050,2000,25,Female,Black
40051,2000,30,Female,Black
40052,2000,69,Female,Other
40053,2000,49,Female,Black
40054,2000,48,Female,Black
40055,2000,67,Female,Black
40056,2000,43,Female,Black
40057,2000,45,Male,Black
40058,2000,41,Male,White
40059,2000,77,Female,White
40060,2000,70,Female,White
40061,2000,66,Female,White
40062,2000,28,Female,White
40063,2000,36,Female,Other
40064,2000,51,Female,White
40065,2000,70,Female,White
40066,2000,71,Male,White
40067,2000,34,Female,White
40068,2000,57,Male,White
40069,2000,53,Female,White
40070,2000,46,Female,White
40071,2000,53,Female,White
40072,2000,57,Male,White
40073,2000,45,Male,White
40074,2000,34,Male,White
40075,2000,30,Female,White
40076,2000,26,Female,White
40077,2000,23,Female,Other
40078,2000,50,Female,White
40079,2000,32,Male,White
40080,2000,55,Female,White
40081,2000,45,Female,White
40082,2000,44,Male,White
40083,2000,42,Female,Black
40084,2000,29,Male,White
40085,2000,53,Female,Other
40086,2000,38,Female,White
40087,2000,37,Female,Other
40088,2000,44,Female,White
40089,2000,58,Female,White
40090,2000,49,Male,White
40091,2000,38,Female,White
40092,2000,66,Female,White
40093,2000,86,Female,White
40094,2000,53,Male,White
40095,2000,62,Female,White
40096,2000,31,Male,Black
40097,2000,27,Female,Black
40098,2000,50,Female,Black
40099,2000,30,Female,Black
40100,2000,74,Male,Black
40101,2000,66,Female,Black
40102,2000,47,Female,Black
40103,2000,58,Female,Black
40104,2000,NA,Male,Black
40105,2000,27,Female,White
40106,2000,80,Male,White
40107,2000,51,Female,Black
40108,2000,42,Female,Black
40109,2000,39,Female,Black
40110,2000,44,Male,Black
40111,2000,43,Female,Black
40112,2000,30,Female,Black
40113,2000,37,Female,Black
40114,2000,38,Female,White
40115,2000,30,Male,Black
40116,2000,43,Male,White
40117,2000,19,Male,White
40118,2000,49,Male,White
40119,2000,47,Male,White
40120,2000,35,Male,White
40121,2000,64,Female,White
40122,2000,30,Male,White
40123,2000,63,Female,White
40124,2000,40,Male,White
40125,2000,63,Female,White
40126,2000,44,Female,White
40127,2000,78,Male,White
40128,2000,62,Male,Black
40129,2000,62,Female,White
40130,2000,64,Male,White
40131,2000,37,Female,White
40132,2000,30,Female,White
40133,2000,66,Male,White
40134,2000,78,Female,White
40135,2000,63,Male,Black
40136,2000,83,Female,White
40137,2000,89,Female,Black
40138,2000,63,Male,Black
40139,2000,86,Female,White
40140,2000,73,Female,White
40141,2000,44,Female,White
40142,2000,86,Male,White
40143,2000,56,Female,White
40144,2000,60,Male,White
40145,2000,30,Female,White
40146,2000,71,Female,White
40147,2000,61,Male,White
40148,2000,53,Male,White
40149,2000,30,Male,White
40150,2000,32,Male,White
40151,2000,83,Female,White
40152,2000,76,Female,White
40153,2000,39,Female,White
40154,2000,34,Male,White
40155,2000,38,Male,White
40156,2000,75,Male,White
40157,2000,29,Female,White
40158,2000,29,Male,White
40159,2000,48,Female,White
40160,2000,83,Female,White
40161,2000,32,Female,White
40162,2000,59,Female,White
40163,2000,45,Female,White
40164,2000,27,Male,White
40165,2000,49,Male,White
40166,2000,46,Female,Black
40167,2000,33,Male,White
40168,2000,43,Male,White
40169,2000,79,Female,White
40170,2000,25,Female,Other
40171,2000,89,Male,White
40172,2000,40,Female,Black
40173,2000,40,Male,Black
40174,2000,44,Male,Black
40175,2000,37,Female,White
40176,2000,48,Female,Black
40177,2000,61,Male,Black
40178,2000,53,Female,Black
40179,2000,55,Male,Black
40180,2000,39,Female,Black
40181,2000,60,Female,White
40182,2000,32,Male,Other
40183,2000,38,Male,Other
40184,2000,35,Male,White
40185,2000,41,Male,Black
40186,2000,39,Male,White
40187,2000,63,Female,White
40188,2000,24,Female,Black
40189,2000,51,Male,Black
40190,2000,36,Male,White
40191,2000,26,Female,Other
40192,2000,29,Female,White
40193,2000,24,Female,White
40194,2000,47,Female,White
40195,2000,67,Female,White
40196,2000,49,Male,White
40197,2000,41,Female,White
40198,2000,48,Female,Black
40199,2000,29,Male,White
40200,2000,50,Male,White
40201,2000,26,Female,Other
40202,2000,42,Female,Black
40203,2000,85,Male,White
40204,2000,50,Female,Black
40205,2000,37,Male,White
40206,2000,40,Female,Black
40207,2000,36,Female,Black
40208,2000,45,Female,Black
40209,2000,53,Female,Black
40210,2000,89,Male,Black
40211,2000,74,Female,Black
40212,2000,43,Female,Black
40213,2000,84,Female,White
40214,2000,31,Male,Black
40215,2000,33,Female,White
40216,2000,47,Female,Black
40217,2000,67,Female,White
40218,2000,68,Male,Black
40219,2000,89,Female,White
40220,2000,50,Female,White
40221,2000,48,Female,Black
40222,2000,59,Female,Black
40223,2000,50,Male,Black
40224,2000,54,Female,White
40225,2000,37,Male,White
40226,2000,56,Female,White
40227,2000,64,Female,White
40228,2000,54,Male,White
40229,2000,49,Female,White
40230,2000,39,Female,White
40231,2000,20,Male,Other
40232,2000,41,Male,White
40233,2000,22,Female,Other
40234,2000,34,Male,White
40235,2000,47,Female,White
40236,2000,44,Female,White
40237,2000,27,Male,White
40238,2000,46,Male,Other
40239,2000,27,Female,White
40240,2000,49,Male,White
40241,2000,44,Female,White
40242,2000,37,Male,White
40243,2000,19,Male,White
40244,2000,42,Female,Other
40245,2000,74,Male,White
40246,2000,41,Male,White
40247,2000,42,Female,Other
40248,2000,19,Female,Other
40249,2000,37,Female,Other
40250,2000,37,Female,Other
40251,2000,27,Female,White
40252,2000,32,Male,White
40253,2000,40,Male,White
40254,2000,68,Male,White
40255,2000,64,Male,White
40256,2000,36,Female,White
40257,2000,20,Female,White
40258,2000,45,Female,White
40259,2000,43,Male,White
40260,2000,77,Male,White
40261,2000,65,Male,White
40262,2000,56,Female,White
40263,2000,79,Female,White
40264,2000,87,Female,White
40265,2000,76,Female,White
40266,2000,54,Female,White
40267,2000,29,Female,White
40268,2000,48,Male,White
40269,2000,24,Male,White
40270,2000,25,Female,White
40271,2000,21,Male,White
40272,2000,45,Male,White
40273,2000,46,Male,White
40274,2000,23,Male,White
40275,2000,25,Female,White
40276,2000,25,Male,White
40277,2000,85,Female,White
40278,2000,60,Male,White
40279,2000,51,Female,White
40280,2000,44,Female,White
40281,2000,43,Male,White
40282,2000,39,Female,White
40283,2000,22,Female,White
40284,2000,38,Male,White
40285,2000,33,Male,White
40286,2000,27,Male,White
40287,2000,61,Male,White
40288,2000,44,Female,White
40289,2000,50,Female,White
40290,2000,55,Female,White
40291,2000,73,Male,White
40292,2000,43,Female,White
40293,2000,24,Female,White
40294,2000,49,Female,White
40295,2000,31,Female,White
40296,2000,35,Male,White
40297,2000,25,Male,White
40298,2000,46,Male,White
40299,2000,67,Male,White
40300,2000,73,Female,White
40301,2000,82,Male,White
40302,2000,64,Female,White
40303,2000,35,Female,White
40304,2000,24,Male,White
40305,2000,55,Female,White
40306,2000,69,Male,White
40307,2000,60,Female,White
40308,2000,30,Female,White
40309,2000,43,Female,White
40310,2000,81,Male,White
40311,2000,81,Female,White
40312,2000,76,Male,White
40313,2000,59,Female,White
40314,2000,68,Female,White
40315,2000,52,Female,White
40316,2000,30,Female,White
40317,2000,52,Female,White
40318,2000,20,Female,White
40319,2000,31,Male,Black
40320,2000,34,Male,White
40321,2000,25,Male,White
40322,2000,50,Female,White
40323,2000,32,Male,White
40324,2000,45,Female,White
40325,2000,27,Female,White
40326,2000,59,Male,White
40327,2000,49,Male,White
40328,2000,40,Male,White
40329,2000,19,Male,White
40330,2000,75,Female,White
40331,2000,79,Female,White
40332,2000,50,Female,White
40333,2000,62,Male,White
40334,2000,65,Female,White
40335,2000,72,Male,White
40336,2000,24,Male,Other
40337,2000,50,Female,White
40338,2000,25,Male,White
40339,2000,39,Male,White
40340,2000,82,Female,White
40341,2000,42,Female,White
40342,2000,63,Male,White
40343,2000,19,Female,White
40344,2000,36,Male,White
40345,2000,48,Male,White
40346,2000,35,Female,White
40347,2000,75,Female,White
40348,2000,43,Male,White
40349,2000,62,Male,White
40350,2000,50,Female,White
40351,2000,35,Male,White
40352,2000,54,Female,White
40353,2000,45,Male,White
40354,2000,48,Male,White
40355,2000,40,Male,White
40356,2000,81,Female,White
40357,2000,46,Female,White
40358,2000,72,Female,White
40359,2000,29,Male,White
40360,2000,84,Female,White
40361,2000,26,Male,White
40362,2000,71,Female,White
40363,2000,54,Male,White
40364,2000,82,Female,White
40365,2000,32,Female,White
40366,2000,44,Female,White
40367,2000,80,Female,White
40368,2000,32,Male,White
40369,2000,61,Male,White
40370,2000,62,Female,White
40371,2000,23,Female,White
40372,2000,79,Female,White
40373,2000,67,Female,White
40374,2000,79,Male,White
40375,2000,72,Male,White
40376,2000,75,Female,White
40377,2000,41,Female,White
40378,2000,86,Female,White
40379,2000,68,Male,White
40380,2000,46,Male,White
40381,2000,84,Male,White
40382,2000,40,Male,White
40383,2000,40,Female,White
40384,2000,72,Female,White
40385,2000,43,Female,White
40386,2000,25,Male,White
40387,2000,24,Female,White
40388,2000,21,Female,White
40389,2000,47,Female,White
40390,2000,38,Female,White
40391,2000,87,Female,White
40392,2000,39,Male,Other
40393,2000,21,Male,White
40394,2000,21,Female,White
40395,2000,22,Male,Black
40396,2000,62,Female,White
40397,2000,27,Female,White
40398,2000,44,Female,White
40399,2000,20,Female,White
40400,2000,46,Male,White
40401,2000,30,Male,White
40402,2000,56,Female,White
40403,2000,23,Male,White
40404,2000,37,Female,White
40405,2000,28,Male,Black
40406,2000,51,Male,White
40407,2000,23,Male,White
40408,2000,26,Female,White
40409,2000,23,Male,White
40410,2000,26,Male,White
40411,2000,44,Male,White
40412,2000,62,Female,White
40413,2000,37,Male,White
40414,2000,42,Male,White
40415,2000,63,Male,White
40416,2000,41,Female,White
40417,2000,52,Male,White
40418,2000,32,Female,White
40419,2000,69,Female,White
40420,2000,31,Female,White
40421,2000,20,Female,White
40422,2000,79,Male,White
40423,2000,46,Female,White
40424,2000,31,Female,White
40425,2000,41,Female,White
40426,2000,42,Male,White
40427,2000,47,Female,White
40428,2000,44,Male,White
40429,2000,20,Female,White
40430,2000,50,Male,White
40431,2000,49,Female,White
40432,2000,58,Female,White
40433,2000,29,Male,White
40434,2000,75,Female,White
40435,2000,45,Female,White
40436,2000,54,Female,White
40437,2000,25,Male,White
40438,2000,68,Female,White
40439,2000,39,Female,White
40440,2000,46,Female,White
40441,2000,60,Female,White
40442,2000,73,Female,White
40443,2000,27,Female,Black
40444,2000,20,Female,Black
40445,2000,21,Male,Black
40446,2000,22,Female,Black
40447,2000,49,Female,Black
40448,2000,52,Male,Black
40449,2000,43,Female,Black
40450,2000,47,Female,Black
40451,2000,79,Female,Black
40452,2000,43,Female,Black
40453,2000,35,Female,Black
